DictWordID,PojUnicode,PojInput,KipUnicode,KipInput,HanLoTaibunPoj,PageNumber,PojNormalized,KipNormalized
1,Giâ-kang-chháu,Gia5-kang-chhau2,Giâ-kang-tsháu,Gia5-kang-tshau2,蜈蚣草,2,Gia-kang-chhau,Gia-kang-tshau
2,Tó-té-giâ-kang,To2-te2-gia5-kang,Tó-té-giâ-kang,To2-te2-gia5-kang,倒地蜈蚣,2,To-te-gia-kang,To-te-gia-kang
3,Tó-kî-lîn,To2-ki5-lin5,Tó-kî-lîn,To2-ki5-lin5,倒麒麟,2,To-ki-lin,To-ki-lin
4,Tōe-giâ-kang,Toe7-gia5-kang,Tuē-giâ-kang,Tue7-gia5-kang,地蜈蚣,2,Toe-gia-kang,Tue-gia-kang
5,Kè-lo-giâ-kang,Ke3-lo-gia5-kang,Kè-lo-giâ-kang,Ke3-lo-gia5-kang,過路蜈蚣,2,Ke-lo-gia-kang,Ke-lo-gia-kang
6,Pit-tâng-chhiū,Pit-tang5-chhiu7,Pit-tâng-tshiū,Pit-tang5-tshiu7,筆筒樹,5,Pit-tang-chhiu,Pit-tang-tshiu
7,Koàn-chiòng,Koan3-chiong3,Kuàn-tsiòng,Kuan3-tsiong3,貫眾,5,Koan-chiong,Kuan-tsiong
8,Kut-chhùi-pò͘,Kut-chhui3-poo3,Kut-tshuì-pòo,Kut-tshui3-poo3,骨碎補,5,Kut-chhui-po,Kut-tshui-poo
9,Káu-chit,Kau2-chit,Káu-tsit,Kau2-tsit,狗脊,5,Kau-chit,Kau-tsit
10,Lêng-lân-chháu,Leng5-lan5-chhau2,Lîng-lân-tsháu,Ling5-lan5-tshau2,龍麟草,6,Leng-lan-chhau,Ling-lan-tshau
11,Hōng-bé-chháu,Hong7-be2-chhau2,Hōng-bé-tsháu,Hong7-be2-tshau2,鳳尾草,8,Hong-be-chhau,Hong-be-tshau
12,Soaⁿ-neh-kiau,Soann-neh-kiau,Suann-neh-kiau,Suann-neh-kiau,山蕨猫,12,Soa-neh-kiau,Suann-neh-kiau
13,Hong-put-tōng,Hong-put-tong7,Hong-put-tōng,Hong-put-tong7,風不動,13,Hong-put-tong,Hong-put-tong
14,Chhiū-lêng,Chhiu7-leng5,Tshiū-lîng,Tshiu7-ling5,樹龍,13,Chhiu-leng,Tshiu-ling
15,Chio̍h-kiàm,Chioh8-kiam3,Tsio̍h-kiàm,Tsioh8-kiam3,石劍,13,Chioh-kiam,Tsioh-kiam
16,Bé-bé-si,Be2-be2-si,Bé-bé-si,Be2-be2-si,馬尾絲,14,Be-be-si,Be-be-si
17,Hōng-bé-chháu,Hong7-be2-chhau2,Hōng-bé-tsháu,Hong7-be2-tshau2,鳳尾草,14,Hong-be-chhau,Hong-be-tshau
18,Keh-niau,Keh-niau,Keh-niau,Keh-niau,蕨猫,16,Keh-niau,Keh-niau
19,Ké-kau-chhái,Ke2-kau-chhai2,Ké-kau-tshái,Ke2-kau-tshai2,過溝菜,16,Ke-kau-chhai,Ke-kau-tshai
20,Soaⁿ-ti-á-lān-hu̍t,Soann-ti-a2-lan7-hut8,Suann-ti-á-lān-hu̍t,Suann-ti-a2-lan7-hut8,山猪仔？核,30,Soa-ti-a-lan-hut,Suann-ti-a-lan-hut
21,Thó͘-chhoan-nî,Thoo2-chhoan-ni5,Thóo-tshuan-nî,Thoo2-tshuan-ni5,土川連,30,Tho-chhoan-ni,Thoo-tshuan-ni
22,Hōng-bé-pit,Hong7-be2-pit,Hōng-bé-pit,Hong7-be2-pit,鳳尾筆,30,Hong-be-pit,Hong-be-pit
23,Bé-bé-si,Be2-be2-si,Bé-bé-si,Be2-be2-si,馬尾絲,30,Be-be-si,Be-be-si
24,Ah-kha-pê,Ah-kha-pe5,Ah-kha-pê,Ah-kha-pe5,鴨腳筢,33,Ah-kha-pe,Ah-kha-pe
25,Ah-tôe-chháu,Ah-toe5-chhau2,Ah-tuê-tsháu,Ah-tue5-tshau2,鴨蹄草,33,Ah-toe-chhau,Ah-tue-tshau
26,Kim-chio̍h-úi,Kim-chioh8-ui2,Kim-tsio̍h-uí,Kim-tsioh8-ui2,金石韋,35,Kim-chioh-ui,Kim-tsioh-ui
27,Keh-niau-chháu,Keh-niau-chhau2,Keh-niau-tsháu,Keh-niau-tshau2,蕨猫草,39,Keh-niau-chhau,Keh-niau-tshau
28,Hōng-bé-chháu,Hong7-be2-chhau2,Hōng-bé-tsháu,Hong7-be2-tshau2,鳳尾草,39,Hong-be-chhau,Hong-be-tshau
29,Chíⁿ-piⁿ-chháu,Chinn2-pinn-chhau2,Tsínn-pinn-tsháu,Tsinn2-pinn-tshau2,井邊草,40,Chi-pi-chhau,Tsinn-pinn-tshau
30,Chúi-khûn-chhái,Chui2-khun5-chhai2,Tsuí-khûn-tshái,Tsui2-khun5-tshai2,水芹菜,42,Chui-khun-chhai,Tsui-khun-tshai
31,Mng-á,Mng-a2,Mng-á,Mng-a2,？仔,42,Mng-a,Mng-a
32,Tiaⁿ-chhe-tîn,Tiann-chhe-tin5,Tiann-tshe-tîn,Tiann-tshe-tin5,鼎炊藤,43,Tia-chhe-tin,Tiann-tshe-tin
33,Tin-tiong-pit,Tin-tiong-pit,Tin-tiong-pit,Tin-tiong-pit,珍中筆,43,Tin-tiong-pit,Tin-tiong-pit
34,Hōng-bé-chháu,Hong7-be2-chhau2,Hōng-bé-tsháu,Hong7-be2-tshau2,鳳尾草,43,Hong-be-chhau,Hong-be-tshau
35,Tiaⁿ-chhòe-tîn,Tiann-chhoe3-tin5,Tiann-tshuè-tîn,Tiann-tshue3-tin5,鼎刷藤,43,Tia-chhoe-tin,Tiann-tshue-tin
36,Sì-hio̍h-chhài,Si3-hioh8-chhai3,Sì-hio̍h-tshài,Si3-hioh8-tshai3,四葉菜,44,Si-hioh-chhai,Si-hioh-tshai
37,Chúi-iâm-sng,Chui2-iam5-sng,Tsuí-iâm-sng,Tsui2-iam5-sng,水鹽酸,44,Chui-iam-sng,Tsui-iam-sng
38,Khu-phiô,Khu-phio5,Khu-phiô,Khu-phio5,丘萍,44,Khu-phio,Khu-phio
39,Bo̍k-che̍k-chháu,Bok8-chek8-chhau2,Bo̍k-tsi̍k-tsháu,Bok8-tsik8-tshau2,木賊草,44,Bok-chek-chhau,Bok-tsik-tshau
40,Chiap-kut-tang,Chiap-kut-tang,Tsiap-kut-tang,Tsiap-kut-tang,接骨筒,44,Chiap-kut-tang,Tsiap-kut-tang
41,Chiap-kut-chháu,Chiap-kut-chhau2,Tsiap-kut-tsháu,Tsiap-kut-tshau2,接骨草,44,Chiap-kut-chhau,Tsiap-kut-tshau
42,Niau-kong-chhi,Niau-kong-chhi,Niau-kong-tshi,Niau-kong-tshi,貓公刺,45,Niau-kong-chhi,Niau-kong-tshi
43,Thih-kut-mn̂g,Thih-kut-mng5,Thih-kut-mn̂g,Thih-kut-mng5,鐵骨毛,45,Thih-kut-mn̂g,Thih-kut-mn̂g
44,Lo̍k-jiông-chhàu,Lok8-jiong5-chhau3,Lo̍k-jiông-tshàu,Lok8-jiong5-tshau3,鹿茸草,45,Lok-jiong-chhau,Lok-jiong-tshau
45,Kim-put-hoàn,Kim-put-hoan3,Kim-put-huàn,Kim-put-huan3,金不換,45,Kim-put-hoan,Kim-put-huan
46,Chhit-chhùn-kim,Chhit-chhun3-kim,Tshit-tshùn-kim,Tshit-tshun3-kim,七寸金,45,Chhit-chhun-kim,Tshit-tshun-kim
47,Kńg-peh,Kng2-peh,Kńg-peh,Kng2-peh,卷柏,46,Kng-peh,Kng-peh
48,Lêng-lân-chháu,Leng5-lan5-chhau2,Lîng-lân-tsháu,Ling5-lan5-tshau2,龍麟草,46,Leng-lan-chhau,Ling-lan-tshau
49,Kńg-peh,Kng2-peh,Kńg-peh,Kng2-peh,卷柏,46,Kng-peh,Kng-peh
50,Bān-liân-siông,Ban7-lian5-siong5,Bān-liân-siông,Ban7-lian5-siong5,萬年松,46,Ban-lian-siong,Ban-lian-siong
51,So͘-thih,Soo-thih,Soo-thih,Soo-thih,蘇鐵,48,So-thih,Soo-thih
52,Âng-sam,Ang5-sam,Âng-sam,Ang5-sam,紅杉,48,Ang-sam,Ang-sam
53,Soaⁿ-sam,Soann-sam,Suann-sam,Suann-sam,山杉,49,Soa-sam,Suann-sam
54,Pah-jit-chhiⁿ,Pah-jit-chhinn,Pah-jit-tshinn,Pah-jit-tshinn,百日青,49,Pah-jit-chhi,Pah-jit-tshinn
55,Tek-peh,Tek-peh,Tik-peh,Tik-peh,竹柏,49,Tek-peh,Tik-peh
56,Pah-jit-chhiⁿ,Pah-jit-chhinn,Pah-jit-tshinn,Pah-jit-tshinn,百日青,49,Pah-jit-chhi,Pah-jit-tshinn
57,Thó͘-sam,Thoo2-sam,Thóo-sam,Thoo2-sam,土杉,49,Tho-sam,Thoo-sam
58,Pe̍h-chhêng-peh,Peh8-chheng5-peh,Pe̍h-tshîng-peh,Peh8-tshing5-peh,白松柏,50,Peh-chheng-peh,Peh-tshing-peh
59,Tō͘,Too7,Tōo,Too7,杜,50,To,Too
60,Iû-sam,Iu5-sam,Iû-sam,Iu5-sam,油杉,50,Iu-sam,Iu-sam
61,Pe̍h-chhêng-peh,Peh8-chheng5-peh,Pe̍h-tshîng-peh,Peh8-tshing5-peh,白松柏,50,Peh-chheng-peh,Peh-tshing-peh
62,Siông-lô-tō͘,Siong5-lo5-too7,Siông-lô-tōo,Siong5-lo5-too7,松蘿杜,50,Siong-lo-to,Siong-lo-too
63,Chhêng,Chheng5,Tshîng,Tshing5,松,50,Chheng,Tshing
64,Âng-chhêng-peh,Ang5-chheng5-peh,Âng-tshîng-peh,Ang5-tshing5-peh,紅松柏,50,Ang-chheng-peh,Ang-tshing-peh
65,Chhêng-peh,Chheng5-peh,Tshîng-peh,Tshing5-peh,松柏,50,Chheng-peh,Tshing-peh
66,Chhêng-peh,Chheng5-peh,Tshîng-peh,Tshing5-peh,松柏,51,Chheng-peh,Tshing-peh
67,Pat-tiōng-san-chhêng-peh,Pat-tiong7-san-chheng5-peh,Pat-tiōng-san-tshîng-peh,Pat-tiong7-san-tshing5-peh,八重山松柏,51,Pat-tiong-san-chheng-peh,Pat-tiong-san-tshing-peh
68,Chhêng-peh,Chheng5-peh,Tshîng-peh,Tshing5-peh,松柏,51,Chheng-peh,Tshing-peh
69,Siông-lô,Siong5-lo5,Siông-lô,Siong5-lo5,松蘿,51,Siong-lo,Siong-lo
70,Siông-lô,Siong5-lo5,Siông-lô,Siong5-lo5,松蘿,51,Siong-lo,Siong-lo
71,Chhêng-peh,Chheng5-peh,Tshîng-peh,Tshing5-peh,松柏,51,Chheng-peh,Tshing-peh
72,Chhêng-peh,Chheng5-peh,Tshîng-peh,Tshing5-peh,松柏,51,Chheng-peh,Tshing-peh
73,Iû-chhêng,Iu5-chheng5,Iû-tshîng,Iu5-tshing5,油杉,52,Iu-chheng,Iu-tshing
74,Sam,Sam,Sam,Sam,杉,52,Sam,Sam
75,Tōa-tiam-ú-sam,Toa7-tiam-u2-sam,Tuā-tiam-ú-sam,Tua7-tiam-u2-sam,大點雨杉,52,Toa-tiam-u-sam,Tua-tiam-u-sam
76,Sam,Sam,Sam,Sam,杉,52,Sam,Sam
77,Kóng-hio̍h-sam,Kong2-hioh8-sam,Kóng-hio̍h-sam,Kong2-hioh8-sam,廣葉杉,52,Kong-hioh-sam,Kong-hioh-sam
78,Sam-á,Sam-a2,Sam-á,Sam-a2,杉仔,52,Sam-a,Sam-a
79,Hok-chiu-sam,Hok-chiu-sam,Hok-tsiu-sam,Hok-tsiu-sam,福州杉,52,Hok-chiu-sam,Hok-tsiu-sam
80,Hiuⁿ-sam,Hiunn-sam,Hiunn-sam,Hiunn-sam,香杉,52,Hiu-sam,Hiunn-sam
81,O͘-sam,Oo-sam,Oo-sam,Oo-sam,烏杉,52,O-sam,Oo-sam
82,Un-chiu-sam,Un-chiu-sam,Un-tsiu-sam,Un-tsiu-sam,溫州杉,52,Un-chiu-sam,Un-tsiu-sam
83,A-sam,A-sam,A-sam,A-sam,亞杉,52,A-sam,A-sam
84,Siông-lô,Siong5-lo5,Siông-lô,Siong5-lo5,松蘿,52,Siong-lo,Siong-lo
85,Po̍h-phê,Poh8-phe5,Po̍h-phê,Poh8-phe5,薄皮,52,Poh-phe,Poh-phe
86,Siông-lô,Siong5-lo5,Siông-lô,Siong5-lo5,松蘿,52,Siong-lo,Siong-lo
87,Siông-ngô͘,Siong5-ngoo5,Siông-ngôo,Siong5-ngoo5,松梧,52,Siong-ngo,Siong-ngoo
88,Kāu-khak,Kau7-khak,Kāu-khak,Kau7-khak,厚殼,52,Kau-khak,Kau-khak
89,Siông-lô,Siong5-lo5,Siông-lô,Siong5-lo5,松蘿,52,Siong-lo,Siong-lo
90,Siông-ngô͘,Siong5-ngoo5,Siông-ngôo,Siong5-ngoo5,松梧,52,Siong-ngo,Siong-ngoo
91,Siau-lâm,Siau-lam5,Siau-lâm,Siau-lam5,肖楠,53,Siau-lam,Siau-lam
92,N̂g-bah-chhiū,Ng5-bah-chhiu7,N̂g-bah-tshiū,Ng5-bah-tshiu7,黃肉樹,53,N̂g-bah-chhiu,N̂g-bah-tshiu
93,Chhek-peh,Chhek-peh,Tshik-peh,Tshik-peh,側柏,53,Chhek-peh,Tshik-peh
94,Chúi-chek,Chui2-chek,Tsuí-tsik,Tsui2-tsik,水燭,54,Chui-chek,Tsui-tsik
95,Soaⁿ-nâ-tâu,Soann-na5-tau5,Suann-nâ-tâu,Suann-na5-tau5,山林投,54,Soa-na-tau,Suann-na-tau
96,Nâ-tâu,Na5-tau5,Nâ-tâu,Na5-tau5,林投,54,Na-tau,Na-tau
97,Sòe-pún-ka-choa̍h-si̍t,Soe3-pun2-ka-choah8-sit8,Suè-pún-ka-tsua̍h-si̍t,Sue3-pun2-ka-tsuah8-sit8,細本蟉？翼,55,Soe-pun-ka-choah-sit,Sue-pun-ka-tsuah-sit
98,Ka-choa̍h-si̍t,Ka-choah8-sit8,Ka-tsua̍h-si̍t,Ka-tsuah8-sit8,蟉？翼,55,Ka-choah-sit,Ka-tsuah-sit
99,Chúi-ō͘,Chui2-oo7,Tsuí-ōo,Tsui2-oo7,水芋,56,Chui-o,Tsui-oo
100,Chu̍t-bí-chháu,Chut8-bi2-chhau2,Tsu̍t-bí-tsháu,Tsut8-bi2-tshau2,秫米草,58,Chut-bi-chhau,Tsut-bi-tshau
101,Si-sòaⁿ-chháu,Si-soann3-chhau2,Si-suànn-tsháu,Si-suann3-tshau2,絲線草,58,Si-soa-chhau,Si-suann-tshau
102,Chìⁿ-tek-á,Chinn3-tek-a2,Tsìnn-tik-á,Tsinn3-tik-a2,矢竹仔,58,Chi-tek-a,Tsinn-tik-a
103,Chìⁿ-tek,Chinn3-tek,Tsìnn-tik,Tsinn3-tik,箭竹,58,Chi-tek,Tsinn-tik
104,Lô͘-tek,Loo5-tek,Lôo-tik,Loo5-tik,蘆竹,59,Lo-tek,Loo-tik
105,Chúi-lô͘-tek,Chui2-loo5-tek,Tsuí-lôo-tik,Tsui2-loo5-tik,水蘆竹,59,Chui-lo-tek,Tsui-loo-tik
106,Tn̂g-ki-á-tek,Tng5-ki-a2-tek,Tn̂g-ki-á-tik,Tng5-ki-a2-tik,長枝仔竹,60,Tn̂g-ki-a-tek,Tn̂g-ki-a-tik
107,Kak-á-tek,Kak-a2-tek,Kak-á-tik,Kak-a2-tik,桷仔竹,60,Kak-a-tek,Kak-a-tik
108,Tn̂g-ki-á,Tng5-ki-a2,Tn̂g-ki-á,Tng5-ki-a2,長枝仔,60,Tn̂g-ki-a,Tn̂g-ki-a
109,Hé-kn̂g-tek,He2-kng5-tek,Hé-kn̂g-tik,He2-kng5-tik,火管竹,60,He-kn̂g-tek,He-kn̂g-tik
110,Koan-im-tek,Koan-im-tek,Kuan-im-tik,Kuan-im-tik,觀音竹,60,Koan-im-tek,Kuan-im-tik
111,Hōng-bé-tek,Hong7-be2-tek,Hōng-bé-tik,Hong7-be2-tik,鳳尾竹,60,Hong-be-tek,Hong-be-tik
112,Lek-tek,Lek-tek,Lik-tik,Lik-tik,綠竹,60,Lek-tek,Lik-tik
113,Chiⁿ-tek,Chinn-tek,Tsinn-tik,Tsinn-tik,矢竹,60,Chi-tek,Tsinn-tik
114,Koan-im-tek,Koan-im-tek,Kuan-im-tik,Kuan-im-tik,觀音竹,60,Koan-im-tek,Kuan-im-tik
115,Chhì-tek,Chhi3-tek,Tshì-tik,Tshi3-tik,刺竹,60,Chhi-tek,Tshi-tik
116,Sóe-á,Soe2-a2,Sué-á,Sue2-a2,黍仔,62,Soe-a,Sue-a
117,Tâi-á,Tai5-a2,Tâi-á,Tai5-a2,檯仔,62,Tai-a,Tai-a
118,Sóe-á,Soe2-a2,Sué-á,Sue2-a2,黍仔,62,Soe-a,Sue-a
119,Kim-káu-á-mn̂g,Kim-kau2-a2-mng5,Kim-káu-á-mn̂g,Kim-kau2-a2-mng5,金狗仔毛,62,Kim-kau-a-mn̂g,Kim-kau-a-mn̂g
120,Káu-bé-chháu,Kau2-be2-chhau2,Káu-bé-tsháu,Kau2-be2-tshau2,狗尾草,62,Kau-be-chhau,Kau-be-tshau
121,Ah-bú-chu,Ah-bu2-chu,Ah-bú-tsu,Ah-bu2-tsu,鴨母珠,63,Ah-bu-chu,Ah-bu-tsu
122,Hiang-hm̂,Hiang-hm5,Hiang-hm̂,Hiang-hm5,香茅,63,Hiang-hm̂,Hiang-hm̂
123,Môa-tek,Moa5-tek,Muâ-tik,Mua5-tik,蔴竹,64,Moa-tek,Mua-tik
124,Phōe,Phoe7,Phuē,Phue7,稗,65,Phoe,Phue
125,Soaⁿ-âng-be̍h,Soann-ang5-beh8,Suann-âng-be̍h,Suann-ang5-beh8,山紅麥,65,Soa-ang-beh,Suann-ang-beh
126,Lêng-jiáu-sek,Leng5-jiau2-sek,Lîng-jiáu-sik,Ling5-jiau2-sik,龍爪稷、龍爪粟,65,Leng-jiau-sek,Ling-jiau-sik
127,Hî-liu-chháu,Hi5-liu-chhau2,Hî-liu-tsháu,Hi5-liu-tshau2,魚鰌草,65,Hi-liu-chhau,Hi-liu-tshau
128,Gû-tùn-chháu,Gu5-tun3-chhau2,Gû-tùn-tsháu,Gu5-tun3-tshau2,牛頓草,65,Gu-tun-chhau,Gu-tun-tshau
129,Bān-kun-chháu,Ban7-kun-chhau2,Bān-kun-tsháu,Ban7-kun-tshau2,萬斤草,65,Ban-kun-chhau,Ban-kun-tshau
130,Hoan-sóe,Hoan-soe2,Huan-sué,Huan-sue2,蕃黍,67,Hoan-soe,Huan-sue
131,Sóe-á,Soe2-a2,Sué-á,Sue2-a2,黍仔,67,Soe-a,Sue-a
132,Lō͘-sóe,Loo7-soe2,Lōo-sué,Loo7-sue2,蘆黍,67,Lo-soe,Loo-sue
133,Tōa-be̍h,Toa7-beh8,Tuā-be̍h,Tua7-beh8,大麥,67,Toa-beh,Tua-beh
134,Hm̂-chháu,Hm5-chhau2,Hm̂-tsháu,Hm5-tshau2,茅草,68,Hm̂-chhau,Hm̂-tshau
135,Hm̂-á-chháu,Hm5-a2-chhau2,Hm̂-á-tsháu,Hm5-a2-tshau2,茅仔草,68,Hm̂-a-chhau,Hm̂-a-tshau
136,Hm̂-á,Hm5-a2,Hm̂-á,Hm5-a2,茅仔,68,Hm̂-a,Hm̂-a
137,Chhoan-san-liông,Chhoan-san-liong5,Tshuan-san-liông,Tshuan-san-liong5,穿山龍,68,Chhoan-san-liong,Tshuan-san-liong
138,Tām-tek,Tam7-tek,Tām-tik,Tam7-tik,淡竹,70,Tam-tek,Tam-tik
139,Soan-á,Soan-a2,Suan-á,Suan-a2,萱仔,70,Soan-a,Suan-a
140,Soan-á,Soan-a2,Suan-á,Suan-a2,萱仔,70,Soan-a,Suan-a
141,Koaⁿ-bâng,Koann-bang5,Kuann-bâng,Kuann-bang5,菅芒,70,Koa-bang,Kuann-bang
142,Chu̍t-bí-chháu,Chut8-bi2-chhau2,Tsu̍t-bí-tsháu,Tsut8-bi2-tshau2,𥟇米草,71,Chut-bi-chhau,Tsut-bi-tshau
143,Tiū-á,Tiu7-a2,Tiū-á,Tiu7-a2,稻仔,71,Tiu-a,Tiu-a
144,Po͘-tiū,Poo-tiu7,Poo-tiū,Poo-tiu7,埔稻,71,Po-tiu,Poo-tiu
145,Ah-kha-sóe,Ah-kha-soe2,Ah-kha-sué,Ah-kha-sue2,鴨腳黍,72,Ah-kha-soe,Ah-kha-sue
146,N̂g-sek,Ng5-sek,N̂g-sik,Ng5-sik,黃粟,72,N̂g-sek,N̂g-sik
147,Sóe-á,Soe2-a2,Sué-á,Sue2-a2,黍仔,72,Soe-a,Sue-a
148,Tōa-hong-chháu,Toa7-hong-chhau2,Tuā-hong-tsháu,Tua7-hong-tshau2,大風草,72,Toa-hong-chhau,Tua-hong-tshau
149,Hong-thai-chháu,Hong-thai-chhau2,Hong-thai-tsháu,Hong-thai-tshau2,風颱草,72,Hong-thai-chhau,Hong-thai-tshau
150,Jîn-biān-tek,Jin5-bian7-tek,Jîn-biān-tik,Jin5-bian7-tik,人面竹,74,Jin-bian-tek,Jin-bian-tik
151,Chio̍h-tek-á,Chioh8-tek-a2,Tsio̍h-tik-á,Tsioh8-tik-a2,石竹仔,74,Chioh-tek-a,Tsioh-tik-a
152,Chio̍h-tek,Chioh8-tek,Tsio̍h-tik,Tsioh8-tik,石竹,74,Chioh-tek,Tsioh-tik
153,Kiō-kǹg-tek,Kio7-kng3-tek,Kiō-kǹg-tik,Kio7-kng3-tik,轎槓竹,74,Kio-kng-tek,Kio-kng-tik
154,Kùi-tek-á,Kui3-tek-a2,Kuì-tik-á,Kui3-tik-a2,桂竹仔,74,Kui-tek-a,Kui-tik-a
155,Kùi-tek,Kui3-tek,Kuì-tik,Kui3-tik,桂竹,74,Kui-tek,Kui-tik
156,O͘-tek-á,Oo-tek-a2,Oo-tik-á,Oo-tik-a2,烏竹仔,75,O-tek-a,Oo-tik-a
157,Bâ-lî-tek,Ba5-li5-tek,Bâ-lî-tik,Ba5-li5-tik,茅茹竹,75,Ba-li-tek,Ba-li-tik
158,Bēng-chong-tek,Beng7-chong-tek,Bēng-tsong-tik,Beng7-tsong-tik,孟宗竹,75,Beng-chong-tek,Beng-tsong-tik
159,Pit-á-chháu,Pit-a2-chhau2,Pit-á-tsháu,Pit-a2-tshau2,筆仔草,75,Pit-a-chhau,Pit-a-tshau
160,Âng-mn̂g-chháu,Ang5-mng5-chhau2,Âng-mn̂g-tsháu,Ang5-mng5-tshau2,紅毛草,75,Ang-mn̂g-chhau,Ang-mn̂g-tshau
161,Tē-lō͘-giâ-kang,Te7-loo7-gia5-kang,Tē-lōo-giâ-kang,Te7-loo7-gia5-kang,地路蜈蚣,76,Te-lo-gia-kang,Te-loo-gia-kang
162,Kam-chià,Kam-chia3,Kam-tsià,Kam-tsia3,甘蔗,77,Kam-chia,Kam-tsia
163,La̍h-chhì,Lah8-chhi3,La̍h-tshì,Lah8-tshi3,臘刺,77,Lah-chhi,Lah-tshi
164,Gû-tùn-chháu,Gu5-tun3-chhau2,Gû-tùn-tsháu,Gu5-tun3-tshau2,牛頓草,78,Gu-tun-chhau,Gu-tun-tshau
165,Mn̂g-hōe-chháu,Mng5-hoe7-chhau2,Mn̂g-huē-tsháu,Mng5-hue7-tshau2,磅蟹草,78,Mn̂g-hoe-chhau,Mn̂g-hue-tshau
166,Be̍h-á,Beh8-a2,Be̍h-á,Beh8-a2,麥仔,80,Beh-a,Beh-a
167,Sió-be̍h,Sio2-beh8,Sió-be̍h,Sio2-beh8,小麥,80,Sio-beh,Sio-beh
168,Hoan-be̍h,Hoan-beh8,Huan-be̍h,Huan-beh8,蕃麥,80,Hoan-beh,Huan-beh
169,Kha-pe̍h-sún,Kha-peh8-sun2,Kha-pe̍h-sún,Kha-peh8-sun2,腳白筍,80,Kha-peh-sun,Kha-peh-sun
170,Ka-pe̍h-sún,Ka-peh8-sun2,Ka-pe̍h-sún,Ka-peh8-sun2,茭白筍,80,Ka-peh-sun,Ka-peh-sun
171,Thô͘-hiuⁿ,Thoo5-hiunn,Thôo-hiunn,Thoo5-hiunn,土香,86,Tho-hiu,Thoo-hiunn
172,Chúi-teng-sim-chháu,Chui2-teng-sim-chhau2,Tsuí-ting-sim-tsháu,Tsui2-ting-sim-tshau2,水燈心草,87,Chui-teng-sim-chhau,Tsui-ting-sim-tshau
173,Bé-chî,Be2-chi5,Bé-tsî,Be2-tsi5,碼薯,87,Be-chi,Be-tsi
174,Sat-pìn-chháu,Sat-pin3-chhau2,Sat-pìn-tsháu,Sat-pin3-tshau2,虱篦草,88,Sat-pin-chhau,Sat-pin-tshau
175,Pe̍h-hiong-hù,Peh8-hiong-hu3,Pe̍h-hiong-hù,Peh8-hiong-hu3,白香附,89,Peh-hiong-hu,Peh-hiong-hu
176,Bô-thâu-hiuⁿ,Bo5-thau5-hiunn,Bô-thâu-hiunn,Bo5-thau5-hiunn,無頭香,89,Bo-thau-hiu,Bo-thau-hiunn
177,Bô-thâu-thô͘-hiuⁿ,Bo5-thau5-thoo5-hiunn,Bô-thâu-thôo-hiunn,Bo5-thau5-thoo5-hiunn,無頭土香,89,Bo-thau-tho-hiu,Bo-thau-thoo-hiunn
178,Chhio̍h-chháu,Chhioh8-chhau2,Tshio̍h-tsháu,Tshioh8-tshau2,蓆草,92,Chhioh-chhau,Tshioh-tshau
179,Pin-nn̂g,Pin-nng5,Pin-nn̂g,Pin-nng5,檳榔,92,Pin-nn̂g,Pin-nn̂g
180,Chhiⁿ-á,Chhinn-a2,Tshinn-á,Tshinn-a2,菁仔,92,Chhi-a,Tshinn-a
181,Soaⁿ-chang,Soann-chang,Suann-tsang,Suann-tsang,山棕,92,Soa-chang,Suann-tsang
182,Chúi-tîn,Chui2-tin5,Tsuí-tîn,Tsui2-tin5,水籐,93,Chui-tin,Tsui-tin
183,N̂g-tîn,Ng5-tin5,N̂g-tîn,Ng5-tin5,黃籐,93,N̂g-tin,N̂g-tin
184,Tîn,Tin5,Tîn,Tin5,藤,93,Tin,Tin
185,Iâ-phiô,Ia5-phio5,Iâ-phiô,Ia5-phio5,椰瓢,93,Ia-phio,Ia-phio
186,Pô͘-kûi,Poo5-kui5,Pôo-kuî,Poo5-kui5,蒲葵,94,Po-kui,Poo-kui
187,Khong-lông,Khong-long5,Khong-lông,Khong-long5,糠榔,94,Khong-long,Khong-long
188,Kong-lông,Kong-long5,Kong-lông,Kong-long5,桄榔,94,Kong-long,Kong-long
189,Koan-im-tek,Koan-im-tek,Kuan-im-tik,Kuan-im-tik,觀音竹,94,Koan-im-tek,Kuan-im-tik
190,Liû-kiû-tek,Liu5-kiu5-tek,Liû-kiû-tik,Liu5-kiu5-tik,琉球竹,94,Liu-kiu-tek,Liu-kiu-tik
191,Kun-thâu-tek,Kun-thau5-tek,Kun-thâu-tik,Kun-thau5-tik,筋頭竹,94,Kun-thau-tek,Kun-thau-tik
192,Chang,Chang,Tsang,Tsang,棕,94,Chang,Tsang
193,Chhong-pô,Chhong-po5,Tshong-pô,Tshong-po5,菖蒲,95,Chhong-po,Tshong-po
194,Chio̍h-chhiong-pô,Chioh8-chhiong-po5,Tsio̍h-tshiong-pô,Tsioh8-tshiong-po5,石菖蒲,95,Chioh-chhiong-po,Tsioh-tshiong-po
195,Chio̍h-chhiong-pô͘,Chioh8-chhiong-poo5,Tsio̍h-tshiong-pôo,Tsioh8-tshiong-poo5,石菖蒲,95,Chioh-chhiong-po,Tsioh-tshiong-poo
196,Ko-pô-ō͘,Ko-po5-oo7,Ko-pô-ōo,Ko-po5-oo7,姑婆芋,95,Ko-po-o,Ko-po-oo
